"Provider Name","Service Name","Preview"
"Microsoft.IndustryDataLifecycle/dataConsumerCollaboratives","","True"
"Microsoft.IndustryDataLifecycle/collaborativeInvitations","","True"
"Microsoft.IndustryDataLifecycle/locations","","True"
"Microsoft.IndustryDataLifecycle/locations/rejectInvitation","","True"
"Microsoft.IndustryDataLifecycle/locations/generateInvitationAuthCode","","True"
"Microsoft.IndustryDataLifecycle/locations/revokeInvitationAuthCode","","True"
"Microsoft.IndustryDataLifecycle/locations/downloadInvitationFile","","True"
"Microsoft.IndustryDataLifecycle/dataproviders","","True"
"Microsoft.IndustryDataLifecycle/locations/dataPackages","","True"
"Microsoft.IndustryDataLifecycle/memberCollaboratives/sharedDataPackages","","True"
"Microsoft.IndustryDataLifecycle/custodianCollaboratives/receivedDataPackages","","True"
"Microsoft.IndustryDataLifecycle/operations","","True"
"Microsoft.IntelligentITDigitalTwin/*",""
"Microsoft.IntelligentITDigitalTwin/Operations","","True"
"Microsoft.IoTCentral/*","Azure IoT Central"
"Microsoft.IoTCentral/IoTApps","Azure IoT Central","False"
"Microsoft.IoTCentral/checkNameAvailability","Azure IoT Central","False"
"Microsoft.IoTCentral/checkSubdomainAvailability","Azure IoT Central","False"
"Microsoft.IoTCentral/operations","Azure IoT Central","False"
"Microsoft.IoTCentral/locations","Azure IoT Central","True"
"Microsoft.IoTCentral/locations/operationResults","Azure IoT Central","True"
"Microsoft.IoTCentral/appTemplates","Azure IoT Central","False"
"Microsoft.IoTSecurity/*",""
"Microsoft.IoTSecurity/Operations","","True"
"Microsoft.IoTSecurity/defenderSettings","","True"
"Microsoft.IoTSecurity/locations","","True"
"Microsoft.IoTSecurity/locations/deviceGroups","","True"
"Microsoft.IoTSecurity/locations/deviceGroups/devices","","True"
"Microsoft.IoTSecurity/locations/deviceGroups/vulnerabilities","","True"
"Microsoft.IoTSecurity/locations/deviceGroups/alerts","","True"
"Microsoft.IoTSecurity/locations/deviceGroups/recommendations","","True"
"Microsoft.IoTSecurity/locations/sites","","True"
"Microsoft.IoTSecurity/locations/sites/sensors","","True"
"Microsoft.IoTSecurity/sites","","True"
"Microsoft.IoTSecurity/sensors","","True"
"Microsoft.IoTSecurity/onPremiseSensors","","True"
"Microsoft.IoTSecurity/alertTypes","","True"
"Microsoft.IoTSecurity/recommendationTypes","","True"
"Microsoft.Kubernetes/*","Azure Kubernetes Service (AKS)"
"Microsoft.Kubernetes/connectedClusters","Azure Kubernetes Service (AKS)","False"
"Microsoft.Kubernetes/locations","Azure Kubernetes Service (AKS)","False"
"Microsoft.Kubernetes/locations/operationStatuses","Azure Kubernetes Service (AKS)","False"
"Microsoft.Kubernetes/registeredSubscriptions","Azure Kubernetes Service (AKS)","False"
"Microsoft.Kubernetes/Operations","Azure Kubernetes Service (AKS)","False"
"Microsoft.KubernetesConfiguration/*","Azure Kubernetes Service (AKS)"
"Microsoft.KubernetesConfiguration/sourceControlConfigurations","Azure Kubernetes Service (AKS)","False"
"Microsoft.KubernetesConfiguration/extensions","Azure Kubernetes Service (AKS)","False"
"Microsoft.KubernetesConfiguration/fluxConfigurations","Azure Kubernetes Service (AKS)","True"
"Microsoft.KubernetesConfiguration/operations","Azure Kubernetes Service (AKS)","False"
"Microsoft.Kusto/*","Azure Data Explorer"
"Microsoft.Kusto/clusters","Azure Data Explorer","False"
"Microsoft.Kusto/clusters/databases","Azure Data Explorer","False"
"Microsoft.Kusto/clusters/attacheddatabaseconfigurations","Azure Data Explorer","False"
"Microsoft.Kusto/clusters/principalassignments","Azure Data Explorer","False"
"Microsoft.Kusto/clusters/databases/eventhubconnections","Azure Data Explorer","False"
"Microsoft.Kusto/clusters/databases/dataconnections","Azure Data Explorer","False"
"Microsoft.Kusto/clusters/databases/principalassignments","Azure Data Explorer","False"
"Microsoft.Kusto/locations/operationResults","Azure Data Explorer","False"
"Microsoft.Kusto/locations","Azure Data Explorer","False"
"Microsoft.Kusto/locations/checkNameAvailability","Azure Data Explorer","False"
"Microsoft.Kusto/operations","Azure Data Explorer","False"
"Microsoft.Kusto/clusters/databases/scripts","Azure Data Explorer","False"
"Microsoft.LabServices/*","Azure Lab Services"
"Microsoft.LabServices/labaccounts","Azure Lab Services","False"
"Microsoft.LabServices/locations/operations","Azure Lab Services","False"
"Microsoft.LabServices/operations","Azure Lab Services","True"
"Microsoft.LabServices/users","Azure Lab Services","False"
"Microsoft.LabServices/locations","Azure Lab Services","False"
"Microsoft.LoadTestService/*",""
"Microsoft.LoadTestService/operations","","True"
"Microsoft.LoadTestService/checkNameAvailability","","True"
"Microsoft.LoadTestService/loadtests","","True"
"Microsoft.LoadTestService/Locations","","True"
"Microsoft.LoadTestService/Locations/OperationStatuses","","True"
"Microsoft.Logic/*","Logic Apps"
"Microsoft.Logic/workflows","Logic Apps","False"
"Microsoft.Logic/locations/workflows","Logic Apps","False"
"Microsoft.Logic/locations","Logic Apps","False"
"Microsoft.Logic/operations","Logic Apps","False"
"Microsoft.Logic/integrationAccounts","Logic Apps","False"
"Microsoft.Logic/integrationServiceEnvironments","Logic Apps","False"
"Microsoft.Logic/integrationServiceEnvironments/managedApis","Logic Apps","False"
"Microsoft.Logz/*",""
"Microsoft.Logz/operations","","False"
"Microsoft.Logz/locations","","False"
"Microsoft.Logz/registeredSubscriptions","","False"
"Microsoft.Logz/locations/operationStatuses","","False"
"Microsoft.Logz/monitors","","False"
"Microsoft.Logz/monitors/tagRules","","False"
"Microsoft.Logz/monitors/singleSignOnConfigurations","","False"
"Microsoft.Logz/monitors/accounts","","False"
"Microsoft.Logz/monitors/accounts/tagRules","","False"
"Microsoft.MachineLearning/*","Machine Learning Studio"
"Microsoft.MachineLearning/Workspaces","Machine Learning Studio","False"
"Microsoft.MachineLearning/webServices","Machine Learning Studio","False"
"Microsoft.MachineLearning/operations","Machine Learning Studio","False"
"Microsoft.MachineLearning/locations","Machine Learning Studio","False"
"Microsoft.MachineLearning/locations/operations","Machine Learning Studio","False"
"Microsoft.MachineLearning/locations/operationsStatus","Machine Learning Studio","False"
"Microsoft.MachineLearning/commitmentPlans","Machine Learning Studio","False"
"Microsoft.MachineLearningServices/*","Azure Machine Learning"
"Microsoft.MachineLearningServices/workspaces","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/onlineEndpoints","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/onlineEndpoints/deployments","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/batchEndpoints","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/batchEndpoints/deployments","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/batchEndpoints/jobs","Azure Machine Learning","True"
"Microsoft.MachineLearningServices/workspaces/batchEndpoints/deployments/jobs","Azure Machine Learning","True"
"Microsoft.MachineLearningServices/workspaces/computes","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/jobs","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/codes","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/codes/versions","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/components","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/components/versions","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/environments","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/data","Azure Machine Learning","True"
"Microsoft.MachineLearningServices/workspaces/datasets","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/services","Azure Machine Learning","True"
"Microsoft.MachineLearningServices/workspaces/datastores","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/eventGridFilters","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/models","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/models/versions","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/operations","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/locations","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/locations/computeOperationsStatus","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/locations/mfeOperationResults","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/locations/mfeOperationsStatus","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/locations/workspaceOperationsStatus","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/locations/usages","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/locations/vmsizes","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/locations/quotas","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/locations/updatequotas","Azure Machine Learning","False"
"Microsoft.MachineLearningServices/workspaces/linkedServices","Azure Machine Learning","True"
"Microsoft.MachineLearningServices/workspaces/labelingJobs","Azure Machine Learning","True"
"Microsoft.Maintenance/*","Azure Maintenance"
"Microsoft.Maintenance/maintenanceConfigurations","Azure Maintenance","False"
"Microsoft.Maintenance/updates","Azure Maintenance","False"
"Microsoft.Maintenance/configurationAssignments","Azure Maintenance","False"
"Microsoft.Maintenance/applyUpdates","Azure Maintenance","False"
"Microsoft.Maintenance/publicMaintenanceConfigurations","Azure Maintenance","False"
"Microsoft.ManagedServices/*","Azure Lighthouse"
"Microsoft.ManagedServices/registrationDefinitions","Azure Lighthouse","False"
"Microsoft.ManagedServices/registrationAssignments","Azure Lighthouse","False"
"Microsoft.ManagedServices/operations","Azure Lighthouse","False"
"Microsoft.ManagedServices/marketplaceRegistrationDefinitions","Azure Lighthouse","False"
"Microsoft.ManagedServices/operationStatuses","Azure Lighthouse","False"
"Microsoft.Maps/*","Azure Maps"
"Microsoft.Maps/accounts","Azure Maps","False"
"Microsoft.Maps/accounts/privateAtlases","Azure Maps","True"
"Microsoft.Maps/accounts/creators","Azure Maps","False"
"Microsoft.Maps/accounts/eventGridFilters","Azure Maps","False"
"Microsoft.Maps/operations","Azure Maps","False"
"Microsoft.Marketplace/*","core"
"Microsoft.Marketplace/register","core","False"
"Microsoft.Marketplace/privategalleryitems","core","True"
"Microsoft.Marketplace/products","core","False"
"Microsoft.Marketplace/offers","core","False"
"Microsoft.Marketplace/macc","core","True"
"Microsoft.Marketplace/offerTypes","core","True"
"Microsoft.Marketplace/offerTypes/publishers","core","True"
"Microsoft.Marketplace/offerTypes/publishers/offers","core","True"
"Microsoft.Marketplace/offerTypes/publishers/offers/plans","core","True"
"Microsoft.Marketplace/offerTypes/publishers/offers/plans/configs","core","True"
"Microsoft.Marketplace/offerTypes/publishers/offers/plans/configs/importImage","core","True"
"Microsoft.Marketplace/offerTypes/publishers/offers/plans/agreements","core","True"
"Microsoft.Marketplace/operations","core","True"
"Microsoft.Marketplace/listAvailableOffers","core","True"
"Microsoft.Marketplace/publishers","core","True"
"Microsoft.Marketplace/publishers/offers","core","True"
"Microsoft.Marketplace/publishers/offers/amendments","core","True"
"Microsoft.Marketplace/privateStoreClient","core","True"
"Microsoft.Marketplace/privateStores","core","False"
"Microsoft.Marketplace/privateStores/offers","core","False"
"Microsoft.Marketplace/privateStores/requestApprovals/query","core","False"
"Microsoft.Marketplace/privateStores/requestApprovals/withdrawPlan","core","False"
"Microsoft.Marketplace/privateStores/RequestApprovals","core","False"
"Microsoft.Marketplace/privateStores/queryNotificationsState","core","False"
"Microsoft.Marketplace/privateStores/offers/acknowledgeNotification","core","False"
"Microsoft.Marketplace/privateStores/AdminRequestApprovals","core","False"
"Microsoft.Marketplace/privateStores/collections","core","False"
"Microsoft.Marketplace/privateStores/collections/offers","core","False"
"Microsoft.Marketplace/privateStores/bulkCollectionsAction","core","False"
"Microsoft.Marketplace/privateStores/collections/transferOffers","core","False"
"Microsoft.Marketplace/privateStores/queryOffers","core","False"
"Microsoft.Marketplace/privateStores/collectionsToSubscriptionsMapping","core","False"
"Microsoft.Marketplace/privateStores/billingAccounts","core","False"
"Microsoft.Marketplace/privateStores/queryApprovedPlans","core","False"
"Microsoft.MarketplaceApps/*","core"
"Microsoft.MarketplaceApps/classicDevServices","core","False"
"Microsoft.MarketplaceApps/operations","core","False"
"Microsoft.MarketplaceApps/listCommunicationPreference","core","False"
"Microsoft.MarketplaceApps/updateCommunicationPreference","core","False"
"Microsoft.MarketplaceNotifications/*",""
"Microsoft.MarketplaceNotifications/reviewsnotifications","","False"
"Microsoft.MarketplaceNotifications/operations","","False"
"Microsoft.MarketplaceOrdering/*","core"
"Microsoft.MarketplaceOrdering/agreements","core","False"
"Microsoft.MarketplaceOrdering/operations","core","False"
"Microsoft.MarketplaceOrdering/offertypes","core","False"
"Microsoft.Media/*","Media Services"
"Microsoft.Media/mediaservices","Media Services","False"
"Microsoft.Media/videoAnalyzers","Media Services","True"
"Microsoft.Media/mediaservices/assets","Media Services","False"
"Microsoft.Media/mediaservices/contentKeyPolicies","Media Services","False"
"Microsoft.Media/mediaservices/streamingLocators","Media Services","False"
"Microsoft.Media/mediaservices/streamingPolicies","Media Services","False"
"Microsoft.Media/mediaservices/eventGridFilters","Media Services","False"
"Microsoft.Media/mediaservices/transforms","Media Services","False"
"Microsoft.Media/mediaservices/transforms/jobs","Media Services","False"
"Microsoft.Media/mediaservices/streamingEndpoints","Media Services","False"
"Microsoft.Media/mediaservices/liveEvents","Media Services","False"
"Microsoft.Media/mediaservices/liveEvents/liveOutputs","Media Services","False"
"Microsoft.Media/mediaservices/streamingEndpointOperations","Media Services","False"
"Microsoft.Media/mediaservices/liveEventOperations","Media Services","False"
"Microsoft.Media/mediaservices/liveOutputOperations","Media Services","False"
"Microsoft.Media/mediaservices/privateEndpointConnectionProxies","Media Services","False"
"Microsoft.Media/mediaservices/privateEndpointConnections","Media Services","False"
"Microsoft.Media/mediaservices/privateEndpointConnectionOperations","Media Services","False"
"Microsoft.Media/mediaservices/assets/assetFilters","Media Services","False"
"Microsoft.Media/mediaservices/accountFilters","Media Services","False"
"Microsoft.Media/videoAnalyzers/accessPolicies","Media Services","True"
"Microsoft.Media/videoAnalyzers/edgeModules","Media Services","True"
"Microsoft.Media/videoAnalyzers/pipelineTopologies","Media Services","True"
"Microsoft.Media/videoAnalyzers/livePipelines","Media Services","True"
"Microsoft.Media/videoAnalyzers/pipelineJobs","Media Services","True"
"Microsoft.Media/videoAnalyzers/videos","Media Services","True"
"Microsoft.Media/operations","Media Services","False"
"Microsoft.Media/checknameavailability","Media Services","False"
"Microsoft.Media/locations","Media Services","False"
"Microsoft.Media/locations/checkNameAvailability","Media Services","False"
"Microsoft.Media/locations/videoAnalyzerOperationStatuses","Media Services","True"
"Microsoft.Media/locations/videoAnalyzerOperationResults","Media Services","True"
"Microsoft.MixedReality/*","Azure Spatial Anchors"
"Microsoft.MixedReality/locations","Azure Spatial Anchors","False"
"Microsoft.MixedReality/locations/checkNameAvailability","Azure Spatial Anchors","False"
"Microsoft.MixedReality/operations","Azure Spatial Anchors","False"
"Microsoft.MixedReality/spatialAnchorsAccounts","Azure Spatial Anchors","False"
"Microsoft.MixedReality/remoteRenderingAccounts","Azure Spatial Anchors","False"
"Microsoft.MixedReality/objectAnchorsAccounts","Azure Spatial Anchors","True"
"Microsoft.MobileNetwork/*",""
"Microsoft.MobileNetwork/Locations","","True"
"Microsoft.MobileNetwork/Locations/OperationStatuses","","True"
"Microsoft.MobileNetwork/Operations","","True"
"Microsoft.NetApp/*","Azure NetApp Files"
"Microsoft.NetApp/netAppAccounts","Azure NetApp Files","False"
"Microsoft.NetApp/netAppAccounts/snapshotPolicies","Azure NetApp Files","False"
"Microsoft.NetApp/netAppAccounts/volumeGroups","Azure NetApp Files","False"
"Microsoft.NetApp/netAppAccounts/capacityPools","Azure NetApp Files","False"
"Microsoft.NetApp/netAppAccounts/capacityPools/volumes","Azure NetApp Files","False"
"Microsoft.NetApp/netAppAccounts/capacityPools/volumes/mountTargets","Azure NetApp Files","False"
"Microsoft.NetApp/netAppAccounts/capacityPools/volumes/snapshots","Azure NetApp Files","False"
"Microsoft.NetApp/locations","Azure NetApp Files","False"
"Microsoft.NetApp/locations/checkNameAvailability","Azure NetApp Files","False"
"Microsoft.NetApp/locations/checkFilePathAvailability","Azure NetApp Files","False"
"Microsoft.NetApp/operations","Azure NetApp Files","False"
"Microsoft.NetApp/locations/checkQuotaAvailability","Azure NetApp Files","False"
"Microsoft.NetApp/locations/regionInfo","Azure NetApp Files","True"
"Microsoft.NetApp/locations/QuotaLimits","Azure NetApp Files","False"
"Microsoft.NetApp/locations/CheckInventory","Azure NetApp Files","False"
"Microsoft.NetApp/locations/operationResults","Azure NetApp Files","False"
"Microsoft.NetworkFunction/*",""
"Microsoft.NetworkFunction/azureTrafficCollectors","","True"
"Microsoft.NotificationHubs/*","Notification Hubs"
"Microsoft.NotificationHubs/namespaces","Notification Hubs","False"
"Microsoft.NotificationHubs/namespaces/notificationHubs","Notification Hubs","False"
"Microsoft.NotificationHubs/checkNamespaceAvailability","Notification Hubs","False"
"Microsoft.NotificationHubs/checkNameAvailability","Notification Hubs","False"
"Microsoft.NotificationHubs/operations","Notification Hubs","False"
"Microsoft.NotificationHubs/operationResults","Notification Hubs","False"
"Microsoft.ObjectStore/*","Object Store"
"Microsoft.ObjectStore/osNamespaces","Object Store","True"
"Microsoft.OffAzure/*","Azure Migrate"
"Microsoft.OffAzure/VMwareSites","Azure Migrate","False"
"Microsoft.OffAzure/HyperVSites","Azure Migrate","False"
"Microsoft.OffAzure/ServerSites","Azure Migrate","True"
"Microsoft.OffAzure/ImportSites","Azure Migrate","False"
"Microsoft.OffAzure/MasterSites","Azure Migrate","False"
"Microsoft.OffAzure/locations","Azure Migrate","False"
"Microsoft.OffAzure/locations/operationResults","Azure Migrate","False"
"Microsoft.OffAzure/operations","Azure Migrate","False"
"Microsoft.OpenEnergyPlatform/*",""
"Microsoft.OpenEnergyPlatform/Locations","","True"
"Microsoft.OpenEnergyPlatform/checkNameAvailability","","True"
"Microsoft.OpenEnergyPlatform/Operations","","True"
"Microsoft.OpenLogisticsPlatform/*",""
"Microsoft.OpenLogisticsPlatform/Locations","","True"
"Microsoft.OpenLogisticsPlatform/locations/OperationStatuses","","True"
"Microsoft.OpenLogisticsPlatform/operations","","True"
"Microsoft.OpenLogisticsPlatform/checkNameAvailability","","True"
"Microsoft.OpenLogisticsPlatform/shareInvites","","True"
"Microsoft.OpenLogisticsPlatform/applicationRegistrationInvites","","True"
"Microsoft.Peering/*","Azure Peering Service"
"Microsoft.Peering/peerings","Azure Peering Service","False"
"Microsoft.Peering/peeringLocations","Azure Peering Service","False"
"Microsoft.Peering/legacyPeerings","Azure Peering Service","False"
"Microsoft.Peering/peerAsns","Azure Peering Service","False"
"Microsoft.Peering/peeringServices","Azure Peering Service","False"
"Microsoft.Peering/peeringServiceCountries","Azure Peering Service","False"
"Microsoft.Peering/peeringServiceLocations","Azure Peering Service","False"
"Microsoft.Peering/peeringServiceProviders","Azure Peering Service","False"
"Microsoft.Peering/checkServiceProviderAvailability","Azure Peering Service","False"
"Microsoft.Peering/lookingGlass","Azure Peering Service","False"
"Microsoft.Peering/cdnPeeringPrefixes","Azure Peering Service","False"
"Microsoft.Peering/operations","Azure Peering Service","False"
"Microsoft.PlayFab/*",""
"Microsoft.PlayFab/Locations","","True"
"Microsoft.PlayFab/Locations/OperationStatuses","","True"
"Microsoft.PlayFab/Operations","","True"
"Microsoft.Portal/*","Azure portal"
"Microsoft.Portal/dashboards","Azure portal","True"
"Microsoft.Portal/tenantconfigurations","Azure portal","True"
"Microsoft.Portal/listTenantConfigurationViolations","Azure portal","True"
"Microsoft.Portal/operations","Azure portal","True"
"Microsoft.Portal/locations","Azure portal","False"
"Microsoft.Portal/consoles","Azure portal","False"
"Microsoft.Portal/locations/consoles","Azure portal","False"
"Microsoft.Portal/userSettings","Azure portal","False"
"Microsoft.Portal/locations/userSettings","Azure portal","False"
"Microsoft.PowerBI/*","Power BI"
"Microsoft.PowerBI/workspaceCollections","Power BI","False"
"Microsoft.PowerBI/locations","Power BI","False"
"Microsoft.PowerBI/locations/checkNameAvailability","Power BI","False"
"Microsoft.PowerBI/privateLinkServicesForPowerBI","Power BI","False"
"Microsoft.PowerBI/privateLinkServicesForPowerBI/operationResults","Power BI","False"
"Microsoft.PowerBI/operations","Power BI","False"
"Microsoft.PowerBIDedicated/*","Power BI Embedded"
"Microsoft.PowerBIDedicated/capacities","Power BI Embedded","False"
"Microsoft.PowerBIDedicated/autoScaleVCores","Power BI Embedded","False"
"Microsoft.PowerBIDedicated/locations","Power BI Embedded","True"
"Microsoft.PowerBIDedicated/locations/checkNameAvailability","Power BI Embedded","False"
"Microsoft.PowerBIDedicated/locations/operationresults","Power BI Embedded","False"
"Microsoft.PowerBIDedicated/locations/operationstatuses","Power BI Embedded","False"
"Microsoft.PowerBIDedicated/operations","Power BI Embedded","False"
"Microsoft.PowerPlatform/*","Power Platform"
"Microsoft.PowerPlatform/operations","Power Platform","False"
"Microsoft.PowerPlatform/accounts","Power Platform","True"
"Microsoft.ProjectBabylon/*","Azure Data Catalog"
"Microsoft.ProjectBabylon/operations","Azure Data Catalog","True"
"Microsoft.ProjectBabylon/checkNameAvailability","Azure Data Catalog","True"
"Microsoft.ProviderHub/*",""
"Microsoft.ProviderHub/providerRegistrations","","False"
"Microsoft.ProviderHub/operationStatuses","","False"
"Microsoft.ProviderHub/providerRegistrations/resourceTypeRegistrations","","False"
"Microsoft.ProviderHub/providerRegistrations/defaultRollouts","","False"
"Microsoft.ProviderHub/providerRegistrations/customRollouts","","False"
"Microsoft.ProviderHub/providerRegistrations/resourceActions","","False"
"Microsoft.ProviderHub/availableAccounts","","False"
"Microsoft.Purview/*",""
"Microsoft.Purview/accounts","","False"
"Microsoft.Purview/operations","","False"
"Microsoft.Purview/setDefaultAccount","","False"
"Microsoft.Purview/removeDefaultAccount","","False"
"Microsoft.Purview/getDefaultAccount","","False"
"Microsoft.Purview/checkNameAvailability","","False"
"Microsoft.Purview/locations","","False"
"Microsoft.Purview/locations/operationResults","","False"
"Microsoft.Quantum/*","Azure Quantum"
"Microsoft.Quantum/Workspaces","Azure Quantum","True"
"Microsoft.Quantum/Operations","Azure Quantum","True"
"Microsoft.Quantum/Locations","Azure Quantum","True"
"Microsoft.Quantum/Locations/OperationStatuses","Azure Quantum","True"
"Microsoft.Quantum/locations/offerings","Azure Quantum","True"
"Microsoft.Quantum/Locations/checkNameAvailability","Azure Quantum","True"
"Microsoft.RecommendationsService/*",""
"Microsoft.RecommendationsService/locations","","True"
"Microsoft.RecommendationsService/locations/operationStatuses","","True"
"Microsoft.RecommendationsService/accounts","","True"
"Microsoft.RecommendationsService/accounts/modeling","","True"
"Microsoft.RecommendationsService/accounts/serviceEndpoints","","True"
"Microsoft.RecommendationsService/operations","","True"
"Microsoft.RecommendationsService/checkNameAvailability","","True"
"Microsoft.RecoveryServices/*","Azure Site Recovery"
"Microsoft.RecoveryServices/vaults","Azure Site Recovery","False"
"Microsoft.RecoveryServices/operations","Azure Site Recovery","False"
"Microsoft.RecoveryServices/locations","Azure Site Recovery","False"
"Microsoft.RecoveryServices/locations/backupStatus","Azure Site Recovery","False"
"Microsoft.RecoveryServices/locations/checkNameAvailability","Azure Site Recovery","False"
"Microsoft.RecoveryServices/locations/allocatedStamp","Azure Site Recovery","False"
"Microsoft.RecoveryServices/locations/allocateStamp","Azure Site Recovery","False"
"Microsoft.RecoveryServices/locations/backupValidateFeatures","Azure Site Recovery","False"
"Microsoft.RecoveryServices/locations/backupPreValidateProtection","Azure Site Recovery","False"
"Microsoft.RecoveryServices/locations/backupCrrJobs","Azure Site Recovery","False"
"Microsoft.RecoveryServices/locations/backupCrrJob","Azure Site Recovery","False"
"Microsoft.RecoveryServices/locations/backupAadProperties","Azure Site Recovery","False"
"Microsoft.RecoveryServices/locations/backupCrossRegionRestore","Azure Site Recovery","False"
"Microsoft.RecoveryServices/locations/backupCrrOperationResults","Azure Site Recovery","False"
"Microsoft.RecoveryServices/locations/backupCrrOperationsStatus","Azure Site Recovery","False"
"Microsoft.RecoveryServices/backupProtectedItems","Azure Site Recovery","True"
"Microsoft.RecoveryServices/replicationEligibilityResults","Azure Site Recovery","False"
"Microsoft.RedHatOpenShift/*","Azure Red Hat OpenShift"
"Microsoft.RedHatOpenShift/locations","Azure Red Hat OpenShift","False"
"Microsoft.RedHatOpenShift/locations/operationresults","Azure Red Hat OpenShift","False"
"Microsoft.RedHatOpenShift/locations/operationsstatus","Azure Red Hat OpenShift","False"
"Microsoft.RedHatOpenShift/OpenShiftClusters","Azure Red Hat OpenShift","False"
"Microsoft.RedHatOpenShift/operations","Azure Red Hat OpenShift","False"
"Microsoft.Relay/*","Azure Relay"
"Microsoft.Relay/namespaces","Azure Relay","False"
"Microsoft.Relay/namespaces/authorizationrules","Azure Relay","False"
"Microsoft.Relay/namespaces/privateEndpointConnections","Azure Relay","True"
"Microsoft.Relay/namespaces/hybridconnections","Azure Relay","False"
"Microsoft.Relay/namespaces/hybridconnections/authorizationrules","Azure Relay","False"
"Microsoft.Relay/namespaces/wcfrelays","Azure Relay","False"
"Microsoft.Relay/namespaces/wcfrelays/authorizationrules","Azure Relay","False"
"Microsoft.Relay/checkNameAvailability","Azure Relay","False"
"Microsoft.Relay/operations","Azure Relay","False"
"Microsoft.ResourceConnector/*",""
"Microsoft.ResourceConnector/locations","","True"
"Microsoft.ResourceConnector/operations","","False"
"Microsoft.ResourceGraph/*","Azure Resource Graph"
"Microsoft.ResourceGraph/resources","Azure Resource Graph","False"
"Microsoft.ResourceGraph/resourcesHistory","Azure Resource Graph","True"
"Microsoft.ResourceGraph/resourceChanges","Azure Resource Graph","True"
"Microsoft.ResourceGraph/resourceChangeDetails","Azure Resource Graph","True"
"Microsoft.ResourceGraph/operations","Azure Resource Graph","False"
"Microsoft.ResourceGraph/subscriptionsStatus","Azure Resource Graph","False"
"Microsoft.ResourceGraph/queries","Azure Resource Graph","True"
"Microsoft.Resources/*","Azure Resource Manager"
"Microsoft.Resources/tenants","Azure Resource Manager","False"
"Microsoft.Resources/locations","Azure Resource Manager","False"
"Microsoft.Resources/operationresults","Azure Resource Manager","False"
"Microsoft.Resources/notifyResourceJobs","Azure Resource Manager","False"
"Microsoft.Resources/tags","Azure Resource Manager","False"
"Microsoft.Resources/checkPolicyCompliance","Azure Resource Manager","False"
"Microsoft.Resources/providers","Azure Resource Manager","False"
"Microsoft.Resources/checkresourcename","Azure Resource Manager","False"
"Microsoft.Resources/calculateTemplateHash","Azure Resource Manager","False"
"Microsoft.Resources/resources","Azure Resource Manager","False"
"Microsoft.Resources/subscriptions","Azure Resource Manager","False"
"Microsoft.Resources/subscriptions/resources","Azure Resource Manager","False"
"Microsoft.Resources/subscriptions/providers","Azure Resource Manager","False"
"Microsoft.Resources/subscriptions/operationresults","Azure Resource Manager","False"
"Microsoft.Resources/resourceGroups","Azure Resource Manager","False"
"Microsoft.Resources/subscriptions/resourceGroups","Azure Resource Manager","False"
"Microsoft.Resources/subscriptions/resourcegroups/resources","Azure Resource Manager","False"
"Microsoft.Resources/subscriptions/locations","Azure Resource Manager","False"
"Microsoft.Resources/subscriptions/tagnames","Azure Resource Manager","False"
"Microsoft.Resources/subscriptions/tagNames/tagValues","Azure Resource Manager","False"
"Microsoft.Resources/deployments","Azure Resource Manager","False"
"Microsoft.Resources/deployments/operations","Azure Resource Manager","False"
"Microsoft.Resources/links","Azure Resource Manager","False"
"Microsoft.Resources/operations","Azure Resource Manager","False"
"Microsoft.Resources/bulkDelete","Azure Resource Manager","False"
"Microsoft.Resources/deploymentScripts","Azure Resource Manager","False"
"Microsoft.Resources/deploymentScripts/logs","Azure Resource Manager","False"
"Microsoft.Resources/locations/deploymentScriptOperationResults","Azure Resource Manager","False"
"Microsoft.Resources/templateSpecs","Azure Resource Manager","False"
